REGIAO: Sudeste;
UF: SP;
ESTACAO: A711;
NOME: SAO PAULO - MIRANTE;
CODIGO (WMO): A711;
LATITUDE: -23.496;
LONGITUDE: -46.62;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2022/05/24;0900;0,9;23,0;24,3;20,2;81,8;86,5;74,8;0,6;940,8;
2022/05/24;1200;0,9;22,6;24,5;20,7;85,4;91,2;80,3;0,0;937,6;
2022/05/24;1500;0,1;20,6;22,5;19,1;71,7;78,2;65,5;1,4;930,4;
2022/05/24;1800;1,1;24,6;26,6;21,6;73,5;77,6;69,9;1,9;937,9;
2022/05/24;2100;0,4;21,4;23,0;19,3;66,4;70,9;62,6;0,5;948,5;
2022/05/25;0000;1,1;21,3;23,5;19,3;66,0;70,8;62,0;3,2;948,6;
2022/05/25;0300;0,2;21,1;23,4;18,7;74,0;79,5;70,2;0,9;931,5;
2022/05/25;0600;0,1;23,4;26,7;20,5;81,3;85,2;75,3;1,5;948,5;
2022/05/25;0900;0,6;20,4;23,3;18,1;65,8;69,4;60,5;1,6;946,1;
2022/05/25;1200;0,2;22,0;23,8;20,1;73,7;78,2;69,2;0,5;937,7;
2022/05/25;1500;0,0;18,0;19,8;16,0;72,9;78,5;67,7;2,3;935,9;
2022/05/25;1800;0,1;20,2;21,9;18,4;76,9;82,4;71,3;2,3;940,1;
2022/05/25;2100;0,2;21,6;23,8;19,4;57,8;64,0;53,3;7,6;941,0;
2022/05/26;0000;0,6;18,6;20,7;16,6;69,6;74,4;63,9;0,1;948,1;
2022/05/26;0300;0,2;27,3;29,7;25,0;57,7;62,8;52,2;2,4;929,6;
2022/05/26;0600;0,0;19,4;20,9;17,3;73,3;79,6;69,2;0,9;937,8;
2022/05/26;0900;0,1;19,8;22,8;17,4;70,8;76,2;64,8;0,3;936,5;
2022/05/26;1200;0,2;24,8;27,9;22,9;61,1;66,4;56,2;3,7;942,5;
2022/05/26;1500;0,3;20,8;22,9;19,4;67,5;71,8;62,3;0,4;938,8;
2022/05/26;1800;0,0;23,2;25,7;21,3;65,8;70,0;60,4;3,0;939,1;
2022/05/26;2100;0,0;22,9;24,9;20,9;81,3;85,0;76,6;2,0;947,5;
2022/05/27;0000;0,1;22,9;25,1;20,4;76,5;80,8;71,4;2,6;940,3;
2022/05/27;0300;0,2;17,0;19,1;14,9;66,5;72,4;60,5;4,1;935,2;
2022/05/27;0600;0,0;19,6;22,2;17,5;61,8;66,1;56,7;0,4;942,2;
2022/05/27;0900;0,7;25,1;27,3;23,7;65,4;72,6;58,5;3,9;941,3;
2022/05/27;1200;0,1;24,3;26,5;21,6;75,5;80,7;69,2;3,7;943,9;
2022/05/27;1500;0,0;24,2;26,0;21,6;74,9;79,9;69,5;2,4;945,9;
2022/05/27;1800;0,1;19,5;20,4;17,8;65,8;72,7;62,4;1,2;937,5;
2022/05/27;2100;0,4;29,7;30,8;27,8;56,7;62,0;50,7;2,1;931,7;
2022/05/28;0000;0,1;25,0;27,2;23,7;83,6;88,3;79,1;6,5;944,1;
2022/05/28;0300;0,0;21,4;23,0;19,6;68,9;75,3;63,7;0,1;945,7;
2022/05/28;0600;0,3;20,6;22,1;18,1;67,9;72,8;61,9;0,3;939,3;
2022/05/28;0900;0,1;23,1;25,5;20,1;55,9;60,3;50,8;1,2;939,2;
2022/05/28;1200;0,1;20,1;22,3;17,7;69,1;74,5;64,1;1,8;942,7;
2022/05/28;1500;0,9;20,3;22,0;18,3;68,5;72,9;62,4;0,6;941,3;
2022/05/28;1800;0,0;20,3;22,1;18,3;66,9;71,0;61,8;1,0;946,9;
2022/05/28;2100;0,6;21,9;23,4;19,7;60,1;66,4;55,3;0,5;936,4;
2022/05/29;0000;0,7;15,4;17,3;13,2;80,3;83,9;77,3;0,6;936,8;
2022/05/29;0300;0,1;21,9;24,0;19,5;76,7;80,6;72,4;2,7;932,6;
2022/05/29;0600;0,2;21,1;22,8;18,6;62,5;69,0;59,0;0,7;950,2;
2022/05/29;0900;0,0;16,3;18,5;14,3;70,2;77,0;65,8;1,4;942,2;
2022/05/29;1200;0,1;20,1;22,3;18,3;67,2;71,2;62,8;3,2;942,6;
2022/05/29;1500;1,0;24,4;26,7;21,8;77,9;83,8;73,2;4,4;929,4;
2022/05/29;1800;1,3;18,1;20,0;15,9;77,8;82,1;72,1;1,8;943,0;
2022/05/29;2100;0,6;24,7;26,4;22,9;84,5;87,7;78,1;1,9;937,3;
2022/05/30;0000;0,2;27,6;29,5;24,6;60,3;64,0;55,2;0,6;936,9;
2022/05/30;0300;0,0;23,5;25,6;21,6;75,5;80,3;68,8;0,1;940,3;
2022/05/30;0600;0,4;26,4;28,5;24,1;44,9;49,3;39,7;0,3;931,9;
2022/05/30;0900;0,1;20,1;21,4;18,1;76,4;82,9;70,0;1,7;944,2;
2022/05/30;1200;0,1;27,9;30,3;25,8;71,4;77,7;67,6;1,3;934,0;
2022/05/30;1500;0,3;27,6;29,7;26,0;70,3;76,3;65,1;0,8;944,2;
2022/05/30;1800;0,0;27,4;28,7;25,1;77,2;82,6;72,1;4,4;933,7;
2022/05/30;2100;0,6;21,1;23,2;17,8;60,5;66,7;54,9;6,5;930,8;
2022/05/31;0000;0,6;24,2;26,1;21,6;69,5;75,5;65,5;3,2;936,7;
2022/05/31;0300;0,0;21,3;23,1;18,8;68,4;73,4;62,3;1,7;942,7;
2022/05/31;0600;0,1;21,8;24,1;18,9;51,6;56,2;47,1;1,1;944,6;
2022/05/31;0900;0,1;24,1;26,4;22,2;65,8;69,8;60,4;2,3;935,7;
2022/05/31;1200;0,2;26,6;28,5;24,8;65,8;72,0;60,4;1,9;935,7;
2022/05/31;1500;0,1;21,7;23,8;19,6;80,8;85,5;76,6;3,0;943,2;
2022/05/31;1800;0,1;16,6;19,6;13,9;63,3;68,2;58,3;4,7;937,9;
2022/05/31;2100;0,1;21,6;23,1;19,1;74,9;78,9;69,6;1,4;936,8;
2022/06/01;0000;0,4;19,3;22,0;17,8;71,2;77,5;64,5;1,9;945,9;
2022/06/01;0300;0,8;14,9;17,2;12,8;65,7;69,0;59,9;1,8;939,4;
2022/06/01;0600;0,4;25,1;26,8;23,3;71,4;75,7;64,5;3,2;942,9;
2022/06/01;0900;0,2;19,7;20,5;16,6;71,6;77,5;65,6;1,8;939,4;
2022/06/01;1200;0,3;18,0;20,5;15,4;74,0;79,7;69,2;0,1;940,9;
2022/06/01;1500;0,1;19,4;20,4;16,6;84,6;88,8;79,9;0,8;935,2;
2022/06/01;1800;0,1;20,4;22,6;18,9;72,0;77,3;67,6;2,3;950,3;
2022/06/01;2100;0,5;18,2;20,0;16,7;57,8;63,2;54,0;0,9;941,2;
2022/06/02;0000;0,1;19,9;21,1;17,8;94,1;98,9;89,6;3,2;940,4;
2022/06/02;0300;0,5;20,6;22,1;18,2;82,9;87,1;77,1;1,4;944,3;
2022/06/02;0600;0,3;24,9;26,6;22,7;78,3;84,2;72,8;0,0;944,8;
2022/06/02;0900;1,2;21,0;24,2;19,0;66,8;72,7;62,1;1,4;937,6;
2022/06/02;1200;0,6;18,1;20,5;16,3;80,7;85,8;75,3;0,0;934,4;
2022/06/02;1500;0,7;15,3;17,6;12,3;68,5;75,3;63,0;0,6;937,9;
2022/06/02;1800;1,0;24,7;27,0;22,7;77,4;81,4;73,0;0,1;941,8;
2022/06/02;2100;0,2;20,7;22,7;18,6;72,7;76,6;68,6;2,6;943,2;
2022/06/03;0000;0,1;17,4;19,9;15,4;80,0;85,1;73,9;2,1;944,3;
2022/06/03;0300;0,3;20,4;22,4;18,1;78,0;82,4;72,5;3,8;932,7;
2022/06/03;0600;0,0;21,5;23,3;17,9;82,7;87,5;77,1;0,6;942,8;
2022/06/03;0900;0,4;21,3;21,7;19,1;82,4;86,9;78,9;1,5;937,5;
2022/06/03;1200;0,1;20,7;22,4;18,2;71,8;75,5;67,5;2,7;945,1;
2022/06/03;1500;0,0;25,6;28,3;23,8;64,5;67,3;59,9;5,0;929,7;
2022/06/03;1800;0,5;21,2;24,0;19,0;70,1;76,4;65,7;4,9;938,3;
2022/06/03;2100;0,1;19,6;21,2;17,6;82,8;87,8;79,1;4,1;940,8;
2022/06/04;0000;0,2;19,6;22,2;17,7;76,8;82,0;73,4;0,3;943,3;
2022/06/04;0300;0,0;25,1;26,3;23,8;73,4;79,0;69,3;4,3;941,8;
2022/06/04;0600;0,4;22,6;25,0;19,5;69,1;71,7;64,8;2,3;931,9;
2022/06/04;0900;0,1;24,5;25,7;22,7;78,2;82,8;72,7;1,6;937,9;
2022/06/04;1200;0,1;24,8;26,7;23,0;78,0;81,7;73,2;0,6;939,7;
2022/06/04;1500;0,0;21,5;23,2;19,6;79,9;84,6;75,6;1,9;942,1;
2022/06/04;1800;0,0;23,5;25,3;21,2;56,2;60,9;51,1;1,1;932,4;
2022/06/04;2100;0,0;18,2;19,9;16,1;82,0;85,9;76,7;2,4;937,0;
2022/06/05;0000;0,3;22,0;24,5;19,7;78,2;81,0;73,7;1,7;944,4;
2022/06/05;0300;0,7;21,7;23,7;19,9;86,1;91,6;81,3;2,8;941,5;
2022/06/05;0600;0,2;22,3;23,7;20,9;83,6;87,9;78,8;7,7;940,7;
2022/06/05;0900;0,8;18,2;21,0;15,8;74,3;81,8;69,9;2,5;942,5;
2022/06/05;1200;0,1;20,9;24,3;18,7;77,7;81,8;73,1;4,6;943,3;
2022/06/05;1500;0,4;19,5;21,2;18,3;84,4;89,1;79,6;1,1;944,3;
2022/06/05;1800;0,1;21,3;23,9;18,8;80,3;84,8;76,4;1,9;933,6;
2022/06/05;2100;0,8;19,3;21,2;17,9;72,5;77,4;67,9;0,0;940,9;
2022/06/06;0000;0,5;13,0;15,4;10,1;72,5;77,6;67,8;2,4;934,3;
2022/06/06;0300;0,1;18,6;20,2;15,9;74,0;78,7;68,3;1,1;938,1;
2022/06/06;0600;0,2;23,8;26,0;22,0;92,3;97,9;88,0;2,4;938,2;
2022/06/06;0900;0,5;19,9;22,1;18,1;88,5;93,3;83,9;0,1;934,5;
2022/06/06;1200;0,0;20,4;21,4;18,9;76,8;82,0;71,5;1,2;924,5;
2022/06/06;1500;0,3;20,1;21,2;18,7;76,8;82,2;71,2;0,1;936,9;
2022/06/06;1800;0,6;20,3;22,3;18,8;69,3;74,7;63,6;3,7;950,2;
2022/06/06;2100;0,1;24,1;25,9;21,1;80,9;87,6;75,2;3,9;936,5;
2022/06/07;0000;0,9;22,5;23,8;20,3;77,1;83,2;71,1;3,0;938,0;
2022/06/07;0300;0,2;18,4;20,1;16,5;72,3;78,3;69,2;0,4;932,6;
2022/06/07;0600;0,2;21,8;24,0;20,3;81,5;87,6;75,7;0,1;945,0;
2022/06/07;0900;0,2;19,9;22,0;17,7;72,5;77,0;67,1;0,4;943,5;
2022/06/07;1200;0,2;17,3;19,3;14,6;78,3;83,1;71,2;0,7;940,8;
2022/06/07;1500;0,0;17,0;18,3;14,5;86,8;91,2;79,5;1,5;928,0;
2022/06/07;1800;0,1;19,9;21,9;17,9;63,8;68,9;58,8;1,6;946,8;
2022/06/07;2100;0,3;17,9;20,1;15,6;78,3;82,2;75,3;1,8;948,5;
2022/06/08;0000;0,0;20,1;22,5;18,6;76,8;81,8;71,5;5,3;939,8;
2022/06/08;0300;0,0;23,0;24,5;21,2;74,3;80,1;68,8;0,1;946,5;
2022/06/08;0600;0,3;25,2;27,6;23,1;64,8;68,3;61,3;0,5;933,0;
2022/06/08;0900;0,1;24,1;26,1;22,7;86,5;92,8;80,6;1,7;940,5;
2022/06/08;1200;0,0;18,0;19,7;16,9;72,8;78,1;68,7;0,8;933,7;
2022/06/08;1500;0,1;21,7;24,2;19,3;73,9;77,9;69,3;1,8;944,1;
2022/06/08;1800;0,6;20,4;22,4;18,6;74,2;78,4;68,2;1,8;933,1;
2022/06/08;2100;0,3;20,2;23,1;18,5;82,4;87,5;76,3;3,0;937,5;
2022/06/09;0000;0,2;17,1;19,5;14,5;84,3;88,0;79,1;2,0;930,2;
2022/06/09;0300;0,0;21,8;24,3;19,1;69,2;72,9;63,0;1,0;939,5;
2022/06/09;0600;0,0;20,8;22,5;19,6;68,2;72,5;64,9;1,1;938,7;
2022/06/09;0900;0,2;21,4;23,7;20,2;81,6;88,3;76,1;7,4;948,1;
2022/06/09;1200;0,2;18,5;20,9;17,2;79,0;85,6;73,5;0,7;944,4;
2022/06/09;1500;0,3;18,8;21,1;17,5;58,1;63,1;55,3;0,3;946,1;
2022/06/09;1800;0,3;23,8;25,8;22,2;68,5;73,8;64,4;0,1;938,0;
2022/06/09;2100;0,1;13,9;16,0;11,6;66,5;71,8;62,0;1,2;931,3;
2022/06/10;0000;0,0;20,6;23,0;17,2;85,1;91,3;81,9;0,4;941,5;
2022/06/10;0300;0,0;21,4;23,1;20,1;77,5;80,7;72,8;0,0;942,7;
2022/06/10;0600;0,3;21,0;23,1;19,1;68,1;72,6;65,8;0,6;939,6;
2022/06/10;0900;0,3;23,6;25,4;20,6;72,6;78,9;66,7;2,1;942,5;
2022/06/10;1200;0,0;19,4;21,3;17,2;87,1;92,7;80,5;7,2;941,9;
2022/06/10;1500;0,1;18,0;19,3;15,7;69,7;75,4;64,5;0,4;937,8;
2022/06/10;1800;0,5;16,7;18,2;16,0;56,0;61,1;49,0;4,1;945,9;
2022/06/10;2100;0,1;20,5;22,6;19,2;73,8;78,2;68,9;0,1;937,4;
2022/06/11;0000;0,4;20,5;22,0;18,6;73,2;78,3;67,0;2,4;943,7;
2022/06/11;0300;0,2;28,4;30,5;26,9;88,5;93,7;81,8;1,5;939,2;
2022/06/11;0600;0,0;15,7;17,3;13,3;81,8;86,9;76,6;6,2;936,2;
2022/06/11;0900;0,2;23,7;26,3;21,4;63,1;68,3;58,2;0,6;939,7;
2022/06/11;1200;0,9;20,5;22,6;18,5;69,7;74,8;65,6;0,5;942,2;
2022/06/11;1500;0,2;21,6;23,2;19,2;68,1;73,3;62,3;0,1;939,8;
2022/06/11;1800;0,1;22,2;24,4;20,4;70,8;75,8;64,9;5,2;938,3;
2022/06/11;2100;0,0;16,0;19,1;14,2;68,8;75,1;64,2;0,7;941,5;
2022/06/12;0000;0,0;21,5;23,7;20,0;72,1;77,8;66,6;1,1;946,4;
2022/06/12;0300;0,2;22,2;25,5;20,2;78,9;84,2;75,4;0,8;941,4;
2022/06/12;0600;0,6;20,9;22,9;20,3;75,6;79,5;69,9;1,3;932,1;
2022/06/12;0900;0,2;14,5;17,1;11,9;94,3;99,6;89,0;5,4;941,6;
2022/06/12;1200;0,0;14,3;16,1;12,5;69,5;75,3;62,7;1,3;938,5;
2022/06/12;1500;0,1;16,7;18,7;15,5;70,7;76,5;65,7;2,2;942,4;
2022/06/12;1800;0,8;19,8;22,4;17,7;76,9;81,6;72,8;0,6;939,9;
2022/06/12;2100;0,0;19,5;21,4;17,2;72,5;76,6;68,0;1,6;945,0;
2022/06/13;0000;0,1;21,1;22,7;19,1;82,2;86,5;78,3;6,4;940,7;
2022/06/13;0300;0,5;23,4;25,1;21,3;75,7;79,4;70,0;9,5;942,3;
2022/06/13;0600;0,3;19,5;22,0;18,4;70,1;75,8;65,7;0,3;935,3;
2022/06/13;0900;0,3;21,8;24,3;19,9;72,6;77,0;67,6;0,0;938,0;
2022/06/13;1200;0,1;23,8;26,5;21,9;81,0;86,5;76,9;0,4;935,7;
2022/06/13;1500;0,0;20,9;23,1;19,3;80,8;87,4;76,3;9,7;942,0;
2022/06/13;1800;0,1;21,5;23,5;18,7;79,7;85,4;75,1;4,2;943,4;
2022/06/13;2100;0,3;15,2;17,5;12,9;76,3;79,0;70,4;0,7;945,9;
2022/06/14;0000;0,7;16,7;18,4;14,8;81,8;87,4;76,8;0,7;940,6;
2022/06/14;0300;0,1;23,0;24,6;20,1;81,2;84,3;76,0;1,4;934,0;
2022/06/14;0600;0,1;15,9;17,9;14,2;82,3;86,9;76,8;2,1;934,4;
2022/06/14;0900;0,1;18,0;20,0;15,7;62,5;66,3;57,4;0,6;932,7;
2022/06/14;1200;0,4;18,9;21,7;17,2;66,2;70,6;61,9;3,8;936,6;
2022/06/14;1500;0,1;19,6;21,3;17,5;82,7;88,7;77,3;1,0;937,1;
2022/06/14;1800;0,1;19,7;21,4;17,2;62,8;68,5;59,2;0,5;935,7;
2022/06/14;2100;0,4;23,3;25,3;20,7;74,5;78,7;70,9;0,4;938,1;
2022/06/15;0000;0,3;23,0;25,7;20,8;66,3;72,0;60,6;0,2;937,3;
2022/06/15;0300;0,3;17,4;19,9;15,3;82,0;86,8;77,6;2,1;930,6;
2022/06/15;0600;0,4;17,5;18,4;15,0;76,7;82,5;73,7;6,5;933,6;
2022/06/15;0900;0,1;20,3;22,0;18,6;58,0;62,6;52,8;3,3;943,4;
2022/06/15;1200;0,4;22,4;24,2;19,4;76,8;81,7;71,8;0,5;936,1;
2022/06/15;1500;0,0;23,2;25,3;21,6;77,3;81,6;73,1;2,9;940,9;
2022/06/15;1800;0,1;18,6;20,4;16,3;79,2;84,8;74,8;8,9;950,7;
2022/06/15;2100;0,1;13,2;14,7;10,9;86,2;91,5;81,5;0,7;945,9;
2022/06/16;0000;0,4;22,4;25,1;21,2;87,2;93,1;81,4;3,2;942,3;
2022/06/16;0300;0,0;19,3;20,7;17,8;76,2;81,3;72,0;1,3;937,0;
2022/06/16;0600;0,4;17,8;20,2;16,3;73,7;79,2;68,6;1,2;944,4;
2022/06/16;0900;0,2;25,6;27,4;23,5;82,1;89,1;76,1;9,5;938,1;
2022/06/16;1200;0,2;20,4;22,3;18,3;50,0;54,0;44,3;2,2;938,1;
2022/06/16;1500;0,3;16,5;18,1;14,5;76,5;80,8;71,5;4,3;942,7;
2022/06/16;1800;0,4;18,7;20,0;16,9;80,6;85,8;75,1;2,1;943,0;
2022/06/16;2100;0,1;21,3;22,0;19,0;88,9;92,5;82,9;1,6;945,7;
2022/06/17;0000;0,1;15,7;17,8;12,9;60,7;65,4;55,0;0,2;947,3;
2022/06/17;0300;0,2;21,9;24,1;20,5;68,9;74,0;63,9;3,2;941,6;
2022/06/17;0600;0,2;21,5;21,9;19,8;78,6;83,0;74,6;2,0;937,3;
2022/06/17;0900;0,9;23,4;25,2;22,1;69,6;73,8;65,2;1,3;934,5;
2022/06/17;1200;0,0;19,4;21,3;17,2;72,0;77,6;67,2;4,0;944,8;
2022/06/17;1500;0,3;19,7;21,3;17,3;86,2;90,4;80,5;0,8;934,5;
2022/06/17;1800;0,1;21,4;23,5;19,4;81,2;85,5;74,7;2,1;935,1;
2022/06/17;2100;0,8;17,1;19,4;14,9;69,1;74,1;63,1;1,6;944,1;
2022/06/18;0000;0,1;25,0;27,3;23,7;74,2;79,7;68,1;6,9;937,6;
2022/06/18;0300;0,2;23,1;24,9;21,5;64,2;68,3;59,0;0,1;939,9;
2022/06/18;0600;0,1;22,4;25,5;20,5;87,6;92,7;83,3;2,7;939,4;
2022/06/18;0900;0,1;18,8;22,3;17,1;66,8;73,2;62,2;2,5;933,0;
2022/06/18;1200;0,3;19,0;21,4;16,9;68,0;72,8;63,9;3,6;929,7;
2022/06/18;1500;0,1;12,8;15,1;10,8;80,7;84,4;75,8;0,7;942,7;
2022/06/18;1800;2,1;18,8;21,9;17,0;79,4;85,4;74,8;10,9;941,0;
2022/06/18;2100;0,0;14,0;17,0;12,0;72,7;76,3;68,3;0,9;952,3;
2022/06/19;0000;0,1;18,3;18,8;16,3;77,0;81,1;71,7;0,1;941,3;
2022/06/19;0300;0,6;9,6;11,7;7,3;66,3;72,0;62,5;1,6;940,8;
2022/06/19;0600;0,1;21,7;23,6;18,4;85,6;89,6;80,9;1,3;935,4;
2022/06/19;0900;0,7;22,0;24,0;20,6;72,6;76,6;68,1;0,1;954,3;
2022/06/19;1200;1,0;20,7;23,1;18,2;75,7;80,9;70,1;2,2;939,5;
2022/06/19;1500;0,1;18,5;19,7;17,0;71,3;76,1;65,1;1,7;941,3;
2022/06/19;1800;0,2;19,4;20,9;16,5;66,5;71,9;58,8;1,4;945,3;
2022/06/19;2100;0,2;19,7;20,9;17,6;79,3;83,0;73,8;3,5;941,9;
2022/06/20;0000;0,1;21,4;22,6;19,2;76,6;81,3;71,0;3,2;938,2;
2022/06/20;0300;0,3;26,7;27,8;24,1;93,8;97,3;87,2;4,1;944,1;
2022/06/20;0600;0,0;18,1;19,7;16,2;83,2;89,8;76,5;1,0;939,9;
2022/06/20;0900;0,3;25,7;27,7;23,9;86,7;90,4;82,3;2,8;934,1;
2022/06/20;1200;0,1;23,0;24,5;20,3;50,8;54,5;45,6;3,1;930,1;
2022/06/20;1500;0,0;17,3;18,7;13,9;79,5;83,5;76,1;2,1;935,9;
2022/06/20;1800;0,6;26,5;28,1;24,2;68,4;74,2;63,8;0,2;945,2;
2022/06/20;2100;0,8;21,3;24,2;19,2;78,5;82,2;75,0;1,1;943,4;
2022/06/21;0000;0,5;18,5;20,6;16,9;77,8;81,9;72,7;0,9;936,4;
2022/06/21;0300;0,1;18,2;20,1;15,7;73,7;78,5;69,1;0,6;941,2;
2022/06/21;0600;0,0;19,4;21,1;17,6;57,2;63,5;52,2;0,2;939,9;
2022/06/21;0900;0,4;17,6;19,4;16,2;67,0;71,8;61,9;2,2;942,4;
2022/06/21;1200;0,3;21,9;23,9;19,7;72,7;76,8;65,6;3,6;940,9;
2022/06/21;1500;0,3;22,0;24,2;19,9;82,5;87,5;76,3;0,5;940,7;
2022/06/21;1800;0,1;18,2;19,7;16,5;61,7;67,5;56,3;1,7;942,5;
2022/06/21;2100;0,2;26,1;28,2;24,4;64,9;69,2;58,2;0,6;937,7;
2022/06/22;0000;0,3;18,6;20,1;16,3;71,3;76,5;66,2;2,9;942,5;
2022/06/22;0300;0,0;17,1;18,3;13,8;79,9;83,8;73,8;0,1;940,3;
2022/06/22;0600;0,3;19,1;20,8;17,0;84,7;90,7;77,5;0,0;944,8;
2022/06/22;0900;0,6;22,0;25,1;18,9;71,5;74,5;69,3;0,7;942,2;
2022/06/22;1200;0,0;18,3;21,1;16,9;69,9;74,4;64,4;3,5;937,6;
2022/06/22;1500;0,0;18,8;21,4;16,3;76,8;80,7;71,4;1,1;944,1;
2022/06/22;1800;0,5;18,4;20,5;15,7;66,8;72,2;60,8;2,1;937,3;
2022/06/22;2100;0,3;19,4;20,7;17,7;67,4;71,4;61,8;0,6;931,7;
2022/06/23;0000;0,0;19,2;20,7;17,0;72,1;77,4;66,9;1,0;938,5;
2022/06/23;0300;0,2;21,0;23,2;18,8;71,3;76,6;67,8;1,4;942,0;
2022/06/23;0600;1,1;23,2;26,0;21,0;56,8;61,9;52,6;1,7;943,3;
2022/06/23;0900;0,4;20,7;22,6;18,0;67,2;70,9;62,5;0,4;938,2;
2022/06/23;1200;0,4;18,4;20,8;17,2;67,9;73,9;63,5;1,0;947,0;
2022/06/23;1500;0,0;16,6;18,5;14,6;77,2;80,8;73,5;7,8;941,9;
2022/06/23;1800;0,2;22,8;24,6;21,0;75,1;80,2;69,9;1,8;935,6;
2022/06/23;2100;0,1;18,7;20,7;17,0;70,1;74,0;66,0;3,1;932,6;
2022/06/24;0000;0,8;22,3;24,6;19,4;73,1;78,4;69,1;0,7;933,4;
2022/06/24;0300;0,0;21,6;23,7;19,6;75,1;79,9;69,8;2,8;944,9;
2022/06/24;0600;0,8;24,2;25,9;22,0;66,4;73,8;60,6;5,1;935,5;
2022/06/24;0900;0,1;24,5;25,7;22,9;69,2;74,0;63,6;0,1;935,6;
2022/06/24;1200;0,0;22,0;23,8;19,9;77,3;82,8;74,9;0,7;941,4;
2022/06/24;1500;0,4;14,7;16,7;12,8;79,2;82,3;75,3;0,2;937,8;
2022/06/24;1800;0,0;16,4;18,5;14,5;85,3;89,2;79,4;0,9;947,6;
2022/06/24;2100;0,2;18,7;20,9;16,8;72,2;77,8;66,5;1,4;936,2;
2022/06/25;0000;1,0;19,0;21,7;16,2;74,0;80,5;67,8;0,1;943,2;
2022/06/25;0300;0,4;16,2;18,1;14,7;65,5;70,8;59,9;0,1;929,0;
2022/06/25;0600;0,8;18,6;20,1;16,6;68,1;73,4;61,9;1,5;946,5;
2022/06/25;0900;0,6;20,4;21,7;19,0;73,1;79,9;69,9;4,6;942,1;
2022/06/25;1200;0,4;20,7;23,0;18,8;74,1;79,1;70,2;0,1;929,3;
2022/06/25;1500;0,5;26,0;27,9;24,5;82,7;87,2;77,4;0,2;942,4;
2022/06/25;1800;0,2;17,9;20,2;16,0;81,4;87,5;75,7;1,1;945,2;
2022/06/25;2100;0,2;19,3;20,5;17,4;65,1;70,1;60,5;1,2;941,5;
2022/06/26;0000;0,2;22,1;23,5;20,0;80,8;85,2;75,9;1,2;933,5;
2022/06/26;0300;0,6;18,3;21,1;16,3;57,2;62,3;51,8;1,4;935,9;
2022/06/26;0600;0,1;18,9;20,7;17,3;77,3;81,8;72,3;0,4;949,6;
2022/06/26;0900;0,6;17,6;20,3;16,2;86,7;91,6;81,3;4,7;935,3;
2022/06/26;1200;0,7;20,8;23,0;18,8;62,7;66,8;59,0;6,2;939,7;
2022/06/26;1500;0,1;17,0;18,4;15,6;66,8;74,3;61,4;1,5;940,3;
2022/06/26;1800;0,1;22,5;24,9;20,3;78,9;84,0;74,1;1,4;949,6;
2022/06/26;2100;0,0;14,9;17,5;12,5;75,6;78,2;70,3;2,0;948,5;
2022/06/27;0000;0,2;19,4;21,5;18,8;78,5;82,5;73,1;2,4;934,7;
2022/06/27;0300;0,3;20,2;23,0;18,1;82,9;88,5;76,7;2,7;936,8;
2022/06/27;0600;0,0;15,9;17,8;13,8;74,9;79,8;69,6;2,4;942,1;
2022/06/27;0900;0,2;22,4;25,3;19,3;71,1;75,7;66,4;1,4;934,1;
2022/06/27;1200;0,5;17,4;19,1;16,2;81,6;86,8;77,4;0,1;934,7;
2022/06/27;1500;0,2;18,3;20,6;16,1;67,1;71,5;61,2;0,3;930,5;
2022/06/27;1800;0,2;20,3;22,6;17,9;79,3;82,4;73,5;7,7;945,0;
2022/06/27;2100;0,1;23,8;25,5;22,7;70,4;74,3;65,6;0,6;943,1;
2022/06/28;0000;0,3;9,7;11,9;7,3;66,8;70,8;61,9;0,0;931,4;
2022/06/28;0300;0,0;23,2;24,8;20,8;73,2;76,4;69,1;1,6;929,5;
2022/06/28;0600;0,0;18,9;21,6;16,4;70,9;75,8;66,7;6,1;943,2;
2022/06/28;0900;0,2;26,2;27,8;24,0;67,3;73,2;61,7;1,2;942,5;
2022/06/28;1200;0,5;21,2;22,5;19,3;70,2;76,2;64,4;0,3;941,7;
2022/06/28;1500;0,4;22,6;23,6;21,0;81,1;84,7;77,4;0,3;939,0;
2022/06/28;1800;0,1;23,7;24,7;21,7;72,7;76,5;70,2;1,0;941,0;
2022/06/28;2100;0,1;17,8;19,4;15,5;89,4;94,1;83,9;1,0;944,6;
2022/06/29;0000;0,0;19,2;21,4;17,6;59,6;66,0;53,9;1,0;932,7;
2022/06/29;0300;0,2;17,2;20,0;15,4;75,9;83,8;69,1;2,5;940,8;
2022/06/29;0600;0,0;25,9;27,9;23,5;78,7;82,9;72,9;5,0;934,8;
2022/06/29;0900;0,2;18,4;20,8;16,2;74,2;79,5;69,2;1,7;945,2;
