REGIAO: Sudeste;
UF: SP;
ESTACAO: A701;
NOME: SAO PAULO - IAG;
CODIGO (WMO): A701;
LATITUDE: -23.651;
LONGITUDE: -46.623;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/05/24;1200;0,6;17,1;18,7;14,7;66,4;71,9;62,5;3,8;941,5;
2023/05/24;1500;0,3;20,9;23,0;18,0;73,4;79,9;68,6;1,6;927,0;
2023/05/24;1800;0,4;22,4;24,1;20,4;79,3;84,4;75,0;0,5;955,7;
2023/05/24;2100;0,6;18,5;20,8;16,2;61,0;66,8;54,0;0,3;944,8;
2023/05/25;0000;0,2;20,9;22,2;18,7;68,8;74,5;64,1;0,2;945,8;
2023/05/25;0300;0,0;24,4;26,3;23,0;67,7;72,4;62,8;5,5;949,9;
2023/05/25;0600;0,1;21,1;23,2;18,7;74,1;80,6;69,6;0,3;935,4;
2023/05/25;0900;0,1;22,2;24,3;20,4;74,4;80,0;70,1;0,6;942,9;
2023/05/25;1200;0,3;26,3;28,2;24,4;83,3;88,5;78,6;0,3;947,2;
2023/05/25;1500;0,3;21,8;24,4;19,9;64,0;68,5;59,7;3,5;946,9;
2023/05/25;1800;0,5;14,9;17,6;13,1;65,0;69,7;60,0;2,0;942,6;
2023/05/25;2100;0,1;22,1;23,9;20,5;73,0;78,5;68,8;3,9;934,7;
2023/05/26;0000;0,8;18,5;20,0;16,2;82,6;88,6;79,5;1,2;932,6;
2023/05/26;0300;0,1;26,9;28,0;24,6;67,2;72,4;62,1;5,1;935,6;
2023/05/26;0600;0,3;23,7;25,4;21,8;74,5;78,8;68,3;1,5;939,2;
2023/05/26;0900;0,1;22,8;24,7;20,8;74,4;81,0;68,0;0,3;943,9;
2023/05/26;1200;0,3;23,8;25,4;21,8;71,3;78,1;66,5;0,7;945,2;
2023/05/26;1500;0,3;28,8;30,6;27,5;72,8;78,3;67,2;6,5;938,0;
2023/05/26;1800;0,5;20,3;21,8;18,5;69,5;75,2;64,5;0,4;939,6;
2023/05/26;2100;0,1;19,9;22,1;17,6;69,3;75,9;63,1;1,2;942,6;
2023/05/27;0000;0,6;18,4;20,8;16,9;73,3;77,4;68,5;0,7;944,5;
2023/05/27;0300;0,2;17,1;19,8;15,2;78,7;85,0;74,3;0,9;948,1;
2023/05/27;0600;0,5;20,7;22,2;19,4;78,2;82,8;73,1;2,2;947,8;
2023/05/27;0900;0,5;19,4;22,2;17,3;71,3;76,0;66,0;2,2;947,7;
2023/05/27;1200;0,4;19,4;21,2;17,4;74,0;79,3;67,2;0,3;942,5;
2023/05/27;1500;0,1;20,8;22,8;19,1;72,4;76,1;65,7;1,1;938,8;
2023/05/27;1800;0,4;20,9;22,8;18,7;68,3;76,2;64,6;4,0;933,3;
2023/05/27;2100;0,4;21,0;24,2;19,3;86,2;91,1;81,2;11,4;938,1;
2023/05/28;0000;0,2;19,0;20,4;17,3;76,0;81,5;71,4;2,1;942,3;
2023/05/28;0300;0,3;18,1;20,3;15,8;68,4;73,4;63,9;3,8;944,7;
2023/05/28;0600;0,0;24,1;26,4;22,3;72,8;78,6;68,0;7,5;942,9;
2023/05/28;0900;0,8;18,0;19,4;16,0;67,5;73,6;62,7;0,1;945,7;
2023/05/28;1200;0,4;21,9;24,1;20,1;69,0;73,3;65,1;2,4;944,7;
2023/05/28;1500;0,6;25,3;27,4;23,5;64,4;67,6;58,9;2,6;940,6;
2023/05/28;1800;0,2;26,2;28,0;24,0;66,0;69,3;61,2;3,1;935,6;
2023/05/28;2100;0,2;23,2;25,6;20,9;80,8;84,9;74,4;1,1;929,7;
2023/05/29;0000;0,1;23,4;24,6;21,7;66,6;72,3;60,3;2,0;940,9;
2023/05/29;0300;0,2;20,9;22,8;18,9;66,3;70,6;61,7;4,3;936,5;
2023/05/29;0600;0,2;25,0;27,5;22,3;59,9;65,2;56,1;2,3;937,7;
2023/05/29;0900;1,4;21,1;23,5;19,3;59,1;64,5;52,9;2,1;939,6;
2023/05/29;1200;0,1;24,3;26,0;22,2;70,8;75,4;66,7;0,5;937,7;
2023/05/29;1500;0,1;21,6;23,7;19,5;69,2;74,2;65,1;0,8;941,0;
2023/05/29;1800;0,0;18,9;20,6;16,8;71,4;76,7;65,6;1,7;940,1;
2023/05/29;2100;0,6;19,2;21,0;17,0;68,6;74,2;63,6;0,6;932,4;
2023/05/30;0000;0,4;23,4;24,9;21,6;71,7;76,2;67,0;1,5;941,5;
2023/05/30;0300;0,4;24,1;25,7;22,7;63,0;67,8;57,8;2,2;942,4;
2023/05/30;0600;0,3;15,8;17,3;13,0;72,8;77,7;70,0;0,6;937,7;
2023/05/30;0900;0,3;23,6;25,4;20,5;69,6;73,1;64,0;0,2;940,4;
2023/05/30;1200;0,1;25,1;27,0;23,6;71,7;76,1;66,4;2,3;930,8;
2023/05/30;1500;0,1;28,9;31,0;27,5;62,0;66,5;56,7;3,0;927,9;
2023/05/30;1800;0,3;26,4;28,6;24,0;68,1;73,3;61,7;0,3;942,7;
2023/05/30;2100;0,2;26,1;27,8;24,5;79,5;84,3;75,4;0,4;937,5;
2023/05/31;0000;0,0;13,4;15,5;12,2;80,1;84,4;75,9;4,5;940,2;
2023/05/31;0300;0,1;23,2;25,2;22,0;70,9;75,8;66,0;0,8;942,9;
2023/05/31;0600;0,3;23,8;24,8;21,7;60,3;66,7;56,8;1,2;946,3;
2023/05/31;0900;0,1;19,6;21,0;18,1;72,9;78,2;68,3;10,5;948,6;
2023/05/31;1200;0,1;19,6;20,7;16,3;77,3;82,1;72,1;1,5;939,9;
2023/05/31;1500;0,1;23,3;25,5;22,5;71,5;77,0;66,6;11,0;933,9;
2023/05/31;1800;0,1;25,9;27,9;24,0;68,8;72,3;61,8;3,0;930,4;
2023/05/31;2100;0,7;23,6;26,0;21,6;67,3;70,6;61,7;2,1;931,6;
2023/06/01;0000;0,1;19,1;21,0;18,4;66,6;71,1;63,2;2,7;937,7;
2023/06/01;0300;0,1;25,4;27,9;22,5;84,2;89,9;80,0;3,5;932,6;
2023/06/01;0600;0,5;13,0;15,2;10,9;63,6;70,0;59,5;0,0;951,1;
2023/06/01;0900;0,2;23,9;26,4;22,2;75,4;80,7;70,7;2,4;940,1;
2023/06/01;1200;0,1;21,4;23,1;20,2;82,5;87,9;76,5;0,4;942,0;
2023/06/01;1500;0,6;22,3;24,9;20,4;78,0;84,8;73,4;0,3;941,4;
2023/06/01;1800;0,7;19,6;21,7;16,9;69,2;73,4;63,3;0,1;947,5;
2023/06/01;2100;0,6;15,6;17,4;13,4;74,4;79,5;69,3;4,6;936,3;
2023/06/02;0000;0,5;12,3;14,3;10,4;62,0;66,3;56,1;0,3;934,6;
2023/06/02;0300;0,6;21,8;24,9;19,5;77,5;82,8;73,2;0,1;944,8;
2023/06/02;0600;0,1;19,6;22,5;16,7;69,7;75,5;65,3;2,6;941,2;
2023/06/02;0900;0,2;21,6;24,0;20,1;77,7;82,9;73,8;2,9;945,8;
2023/06/02;1200;0,7;19,6;21,4;16,3;81,5;85,8;78,1;0,1;937,9;
2023/06/02;1500;1,7;18,7;20,8;16,7;83,2;85,5;77,7;1,9;944,5;
2023/06/02;1800;0,2;14,6;16,2;12,8;78,1;82,7;73,1;0,2;936,8;
2023/06/02;2100;0,0;17,4;19,5;15,0;76,1;80,9;70,1;6,4;937,7;
2023/06/03;0000;0,1;19,8;22,4;18,0;69,7;75,4;65,7;0,0;946,0;
2023/06/03;0300;0,2;14,2;16,2;12,5;76,7;83,2;72,9;3,8;933,0;
2023/06/03;0600;0,7;19,8;21,7;18,0;66,7;71,5;62,5;0,3;945,0;
2023/06/03;0900;0,4;18,3;21,0;16,0;66,0;69,9;61,2;0,6;936,3;
2023/06/03;1200;0,4;20,8;23,4;19,3;59,3;63,6;53,2;1,1;937,3;
2023/06/03;1500;0,5;21,8;23,8;20,8;68,7;74,2;63,7;0,3;937,8;
2023/06/03;1800;0,0;11,8;13,5;10,2;79,5;85,3;74,3;4,3;940,6;
2023/06/03;2100;0,2;14,0;15,5;12,2;73,1;78,1;70,0;1,2;944,9;
2023/06/04;0000;0,0;22,4;23,9;20,1;60,1;64,7;56,1;2,2;942,0;
2023/06/04;0300;0,1;18,7;20,4;16,3;89,6;94,2;85,4;1,4;939,3;
2023/06/04;0600;0,4;17,0;18,2;15,6;85,6;88,3;80,2;0,2;934,2;
2023/06/04;0900;0,3;18,6;21,2;16,8;85,3;87,6;79,8;0,7;940,2;
2023/06/04;1200;0,4;17,8;19,9;16,3;69,9;75,6;62,5;0,8;946,7;
2023/06/04;1500;0,1;21,9;24,3;20,3;66,2;70,7;60,9;0,5;938,5;
2023/06/04;1800;0,8;19,1;21,5;17,6;78,5;84,0;74,0;4,5;941,5;
2023/06/04;2100;0,0;23,6;25,4;22,0;66,3;70,5;60,5;2,7;939,7;
2023/06/05;0000;0,1;15,2;17,8;13,3;77,8;83,4;73,6;0,7;939,0;
2023/06/05;0300;0,0;21,3;24,2;18,9;58,3;63,1;55,6;0,7;944,8;
2023/06/05;0600;0,6;19,4;21,4;17,5;74,6;78,9;69,5;4,8;935,2;
2023/06/05;0900;0,2;20,9;23,0;18,7;73,2;79,2;66,4;0,4;932,3;
2023/06/05;1200;0,0;18,6;20,8;16,4;76,4;79,7;71,2;2,1;949,3;
2023/06/05;1500;0,3;21,5;23,5;19,2;67,1;72,5;62,1;8,3;934,3;
2023/06/05;1800;0,0;22,4;24,5;20,3;75,2;80,3;69,1;1,2;943,6;
2023/06/05;2100;0,1;17,2;19,1;15,9;85,9;90,2;81,7;0,7;949,1;
2023/06/06;0000;0,7;22,0;24,0;20,4;76,7;82,3;70,8;1,9;944,2;
2023/06/06;0300;0,1;18,6;21,5;16,3;85,2;90,1;79,4;3,8;941,4;
2023/06/06;0600;0,0;18,3;20,9;16,2;81,9;85,5;77,7;0,2;937,4;
2023/06/06;0900;0,1;23,9;26,5;21,9;77,8;83,0;73,8;0,3;940,3;
2023/06/06;1200;0,2;19,3;22,1;17,2;70,7;76,3;66,4;1,7;927,6;
2023/06/06;1500;1,5;17,6;20,5;15,5;70,2;75,6;66,8;2,7;935,1;
2023/06/06;1800;0,1;15,8;17,6;13,0;78,8;84,3;74,5;2,9;939,0;
2023/06/06;2100;0,1;22,3;24,3;19,8;72,4;78,8;67,0;0,2;935,6;
2023/06/07;0000;0,9;22,9;25,8;21,6;70,9;77,1;66,0;1,0;933,3;
2023/06/07;0300;0,2;21,8;24,0;19,7;82,6;87,5;77,6;1,0;940,9;
2023/06/07;0600;0,2;21,8;24,1;19,6;84,9;90,1;80,1;0,9;938,5;
2023/06/07;0900;0,6;20,3;22,0;18,4;66,8;72,7;62,1;0,5;945,9;
2023/06/07;1200;0,2;21,4;23,5;20,0;71,3;74,2;64,7;1,3;940,5;
2023/06/07;1500;0,1;14,8;16,9;13,4;77,5;82,4;72,3;2,4;938,2;
2023/06/07;1800;0,0;18,0;19,9;16,1;64,9;67,9;59,5;0,1;941,6;
2023/06/07;2100;0,3;25,1;27,7;23,1;68,6;74,7;64,4;1,1;944,5;
2023/06/08;0000;0,1;16,8;18,3;15,8;70,8;76,2;66,4;0,9;941,4;
2023/06/08;0300;0,3;22,1;24,2;19,8;64,3;68,7;59,5;2,7;946,4;
2023/06/08;0600;0,2;22,3;23,9;20,2;60,7;66,5;55,9;2,2;936,2;
2023/06/08;0900;0,0;19,2;20,9;17,5;73,8;77,8;68,9;1,8;930,1;
2023/06/08;1200;0,5;16,0;18,4;14,9;79,0;84,5;74,9;0,3;941,2;
2023/06/08;1500;0,5;22,7;25,1;20,2;83,2;88,3;78,5;1,1;939,4;
2023/06/08;1800;0,0;17,7;20,3;15,9;82,8;88,5;77,8;1,7;942,9;
2023/06/08;2100;0,1;22,8;25,5;21,0;91,6;96,3;87,0;1,3;939,2;
2023/06/09;0000;1,1;16,6;18,0;14,5;86,0;90,3;81,1;3,3;936,0;
2023/06/09;0300;0,1;22,0;24,1;19,5;66,0;71,0;61,2;3,3;939,1;
2023/06/09;0600;0,1;18,7;20,3;15,6;66,4;72,0;62,8;2,0;940,8;
2023/06/09;0900;0,1;20,9;22,9;18,5;77,7;82,0;72,2;2,0;941,1;
2023/06/09;1200;0,4;20,3;22,3;18,5;82,5;86,8;76,8;0,9;942,0;
2023/06/09;1500;0,1;15,3;17,9;13,0;74,7;79,1;70,6;5,4;942,5;
2023/06/09;1800;0,4;15,4;17,1;13,1;62,7;66,3;57,2;1,2;938,5;
2023/06/09;2100;0,2;15,3;17,9;14,0;65,9;70,6;60,7;1,5;941,9;
2023/06/10;0000;0,0;17,2;19,7;15,6;73,6;79,9;68,8;0,3;938,7;
2023/06/10;0300;0,2;19,5;22,1;18,3;88,3;93,1;83,6;1,2;935,9;
2023/06/10;0600;0,4;23,7;24,6;21,7;70,5;75,8;67,5;0,3;940,9;
2023/06/10;0900;0,2;18,0;20,1;15,1;82,7;88,7;77,2;0,1;940,9;
2023/06/10;1200;0,1;25,9;28,4;24,1;57,2;63,0;51,3;0,5;930,3;
2023/06/10;1500;0,0;23,8;25,6;21,7;65,2;68,8;58,7;0,3;938,1;
2023/06/10;1800;0,9;17,7;21,2;15,2;68,2;73,9;64,8;7,6;938,4;
2023/06/10;2100;0,5;17,5;19,7;14,7;60,4;67,3;54,7;7,1;935,0;
2023/06/11;0000;0,0;17,1;18,7;15,5;67,3;70,5;62,5;0,1;943,7;
2023/06/11;0300;0,2;18,3;20,4;15,7;62,0;66,3;58,5;3,0;933,0;
2023/06/11;0600;0,8;21,4;23,5;19,0;75,2;80,3;71,7;0,3;940,2;
2023/06/11;0900;0,2;20,1;21,6;19,1;76,0;82,2;72,8;0,9;939,2;
2023/06/11;1200;0,0;23,6;25,6;21,3;74,5;78,5;69,6;1,0;941,9;
2023/06/11;1500;0,3;20,4;22,3;18,7;78,0;83,4;72,8;0,5;935,9;
2023/06/11;1800;0,8;17,3;19,1;16,1;77,5;81,3;73,8;4,0;935,1;
2023/06/11;2100;0,2;21,3;23,2;19,6;87,2;92,7;84,2;0,8;935,6;
2023/06/12;0000;0,7;23,1;25,2;21,2;70,2;75,5;66,9;3,4;939,4;
2023/06/12;0300;0,3;20,5;21,9;18,9;89,7;95,2;86,4;1,4;936,2;
2023/06/12;0600;1,2;22,7;25,2;20,5;66,1;72,7;60,2;0,2;946,4;
2023/06/12;0900;0,1;25,1;27,9;23,1;76,2;81,4;70,3;4,6;941,7;
2023/06/12;1200;0,2;19,6;21,8;17,0;66,4;71,5;61,1;2,6;936,1;
2023/06/12;1500;0,5;24,5;26,8;22,7;82,4;85,5;77,5;5,6;941,5;
2023/06/12;1800;0,1;21,8;23,4;20,2;86,3;91,3;81,1;0,7;937,2;
2023/06/12;2100;0,1;23,6;25,3;21,7;86,9;94,0;83,4;0,7;929,4;
2023/06/13;0000;0,6;21,4;23,4;19,5;81,0;83,9;76,6;1,2;939,7;
2023/06/13;0300;0,1;21,2;23,0;19,2;71,7;76,5;66,6;5,2;947,2;
2023/06/13;0600;0,6;21,6;23,7;19,3;70,8;76,3;65,3;4,5;932,9;
2023/06/13;0900;0,2;18,8;20,7;17,0;65,8;68,3;59,8;2,3;929,2;
2023/06/13;1200;0,2;18,0;19,2;16,8;66,9;72,1;60,5;0,6;930,7;
2023/06/13;1500;0,1;17,3;19,6;15,8;86,3;92,1;80,8;0,3;937,2;
2023/06/13;1800;0,1;20,7;22,8;19,1;68,2;71,7;60,9;0,0;935,5;
2023/06/13;2100;0,9;14,9;15,7;13,2;77,2;82,1;72,4;0,2;943,6;
2023/06/14;0000;0,1;21,8;23,4;19,7;74,6;79,0;68,2;0,1;936,1;
2023/06/14;0300;0,3;18,3;20,1;15,8;82,7;89,1;76,9;3,9;939,5;
2023/06/14;0600;0,5;19,6;21,4;17,7;70,2;75,6;65,4;3,3;940,0;
2023/06/14;0900;0,4;18,6;20,1;16,7;76,3;79,9;73,1;0,7;939,4;
2023/06/14;1200;0,1;23,9;25,4;22,8;78,6;83,8;73,2;4,0;939,0;
2023/06/14;1500;0,1;22,4;24,6;19,4;76,3;81,6;70,4;4,6;950,3;
2023/06/14;1800;0,3;18,0;20,1;16,5;79,2;84,5;73,7;1,0;934,4;
2023/06/14;2100;0,2;16,2;17,2;14,5;75,2;80,1;69,5;3,3;946,4;
2023/06/15;0000;0,4;19,6;21,5;17,8;90,2;95,5;84,7;2,1;938,9;
2023/06/15;0300;0,1;21,5;23,8;20,3;70,1;74,9;64,1;0,4;957,5;
2023/06/15;0600;0,1;21,3;22,4;20,2;72,9;77,4;66,8;1,1;934,9;
2023/06/15;0900;0,5;23,6;25,2;21,8;71,6;76,0;66,3;2,5;948,9;
2023/06/15;1200;0,3;17,1;19,3;14,4;72,1;77,1;66,3;2,1;933,7;
2023/06/15;1500;0,4;21,0;22,7;19,2;63,6;68,3;59,5;4,6;939,2;
2023/06/15;1800;0,8;22,7;24,5;21,5;86,8;92,3;81,2;5,6;942,7;
2023/06/15;2100;0,0;20,8;23,3;19,1;80,3;85,7;75,2;0,1;937,5;
2023/06/16;0000;0,2;20,8;22,7;18,4;70,3;74,3;64,7;2,2;939,3;
2023/06/16;0300;0,2;25,4;27,6;23,5;87,7;92,0;83,0;1,6;941,7;
2023/06/16;0600;0,3;16,6;18,7;13,9;81,2;85,5;77,3;0,1;941,6;
2023/06/16;0900;0,2;19,3;21,2;17,4;78,8;84,1;73,2;0,7;941,7;
2023/06/16;1200;0,9;18,0;20,8;16,6;58,7;64,5;53,5;2,1;939,5;
2023/06/16;1500;0,1;18,6;20,7;17,1;85,9;90,2;82,1;0,2;941,9;
2023/06/16;1800;0,1;17,5;20,1;16,5;60,8;65,4;55,7;0,2;948,6;
2023/06/16;2100;0,5;17,9;19,1;16,0;64,9;70,5;59,4;4,9;939,3;
2023/06/17;0000;0,1;21,1;22,6;18,6;69,5;76,2;64,8;0,1;942,9;
2023/06/17;0300;0,1;24,3;26,5;21,2;67,4;72,2;63,5;1,0;937,5;
2023/06/17;0600;0,2;22,8;25,1;21,0;76,6;81,2;71,8;6,9;940,1;
2023/06/17;0900;0,1;14,3;16,7;11,6;82,2;86,7;76,2;0,2;942,2;
2023/06/17;1200;0,0;19,7;20,5;17,6;65,0;68,9;59,8;0,9;940,8;
2023/06/17;1500;0,2;17,4;19,0;14,8;75,3;80,6;68,7;0,0;938,8;
2023/06/17;1800;0,1;18,1;19,8;15,2;73,2;77,3;68,1;0,3;948,1;
2023/06/17;2100;0,2;20,4;21,8;18,6;59,2;63,4;53,2;1,4;936,4;
2023/06/18;0000;0,2;18,7;20,8;16,7;78,5;83,2;72,2;0,4;934,4;
2023/06/18;0300;0,3;18,5;20,4;16,2;65,9;70,6;60,9;0,3;940,7;
2023/06/18;0600;0,1;23,5;26,1;21,6;78,2;83,0;72,1;2,2;939,2;
2023/06/18;0900;0,3;18,0;20,0;16,6;73,1;77,9;68,2;0,7;941,3;
2023/06/18;1200;0,1;22,5;25,2;20,5;76,1;82,1;71,8;2,6;942,6;
2023/06/18;1500;0,2;21,2;22,8;18,9;70,5;75,3;64,7;7,7;945,4;
2023/06/18;1800;1,0;22,1;23,9;19,7;69,1;73,9;65,0;0,7;939,6;
2023/06/18;2100;0,4;24,5;27,3;21,7;68,9;76,6;62,7;5,3;945,1;
2023/06/19;0000;1,1;20,7;21,9;19,0;70,7;75,6;66,1;1,3;940,4;
2023/06/19;0300;0,2;19,4;21,3;16,7;70,9;76,7;65,9;1,7;930,7;
2023/06/19;0600;0,0;26,8;29,2;24,8;78,6;83,1;74,5;0,0;950,5;
2023/06/19;0900;0,2;19,1;21,2;16,9;72,1;78,1;67,2;0,8;957,6;
2023/06/19;1200;0,0;23,2;24,4;21,1;71,3;76,2;65,1;1,7;945,1;
2023/06/19;1500;0,0;20,7;22,0;19,0;73,3;79,1;68,4;1,6;944,8;
2023/06/19;1800;0,3;20,2;22,6;18,3;65,2;70,4;61,1;2,2;938,8;
2023/06/19;2100;0,2;21,4;23,4;18,6;61,1;66,3;57,1;0,7;942,1;
2023/06/20;0000;0,9;25,8;27,5;24,6;79,3;84,0;73,4;0,0;945,5;
2023/06/20;0300;0,1;23,1;25,1;20,2;80,4;84,7;76,1;2,9;946,5;
2023/06/20;0600;0,0;18,9;20,9;16,5;72,2;78,5;66,8;0,2;946,8;
2023/06/20;0900;1,0;16,6;19,4;14,0;74,6;79,1;68,3;1,4;937,7;
2023/06/20;1200;0,3;16,6;18,5;15,1;61,6;68,7;57,3;1,6;936,8;
2023/06/20;1500;0,4;16,2;19,1;14,7;70,7;75,1;65,5;3,7;930,9;
2023/06/20;1800;0,0;22,6;25,0;20,4;71,6;76,7;67,3;1,8;940,7;
2023/06/20;2100;1,0;18,7;20,3;16,2;80,3;85,4;77,0;1,1;935,6;
2023/06/21;0000;0,3;21,5;23,6;19,5;72,3;76,7;65,6;3,3;934,3;
2023/06/21;0300;0,5;16,5;18,5;14,8;64,9;70,0;61,8;3,5;939,5;
2023/06/21;0600;0,2;14,6;15,7;12,7;69,0;72,8;66,2;0,2;938,8;
2023/06/21;0900;0,3;16,4;17,9;14,6;67,4;72,7;61,8;0,3;942,3;
2023/06/21;1200;1,5;21,1;23,8;18,1;83,9;88,4;79,7;4,1;939,0;
2023/06/21;1500;0,8;18,3;21,3;15,8;79,0;84,8;72,6;1,0;943,1;
2023/06/21;1800;0,2;22,2;23,6;19,0;69,1;75,6;64,3;3,9;932,8;
2023/06/21;2100;0,8;23,2;25,9;21,2;80,9;85,2;75,8;0,0;945,5;
2023/06/22;0000;1,5;21,1;23,4;18,6;87,5;93,6;82,2;1,2;933,6;
2023/06/22;0300;0,2;20,8;22,2;19,0;80,0;84,6;73,6;3,6;939,8;
2023/06/22;0600;0,4;19,7;22,3;17,8;77,0;81,6;74,3;1,0;941,7;
2023/06/22;0900;0,1;22,7;25,2;20,3;86,8;91,5;80,3;1,5;943,4;
2023/06/22;1200;0,0;21,2;23,7;19,1;84,0;90,3;79,3;2,3;937,9;
2023/06/22;1500;0,1;20,3;22,4;19,3;73,7;79,1;68,6;0,8;939,6;
2023/06/22;1800;0,2;18,4;19,5;16,4;67,3;72,5;62,9;0,0;930,3;
2023/06/22;2100;0,9;17,1;19,2;14,7;71,8;77,1;67,0;0,2;938,9;
2023/06/23;0000;0,2;17,6;19,6;15,9;85,0;89,3;79,8;0,3;934,9;
2023/06/23;0300;0,5;18,3;20,8;16,3;80,6;85,4;74,9;2,5;944,1;
2023/06/23;0600;0,1;21,5;23,3;20,2;67,9;73,3;61,8;4,4;937,9;
2023/06/23;0900;0,0;20,1;22,4;18,1;70,0;74,2;65,7;1,3;936,5;
2023/06/23;1200;0,2;18,3;20,6;16,0;87,6;92,9;84,0;0,5;939,8;
2023/06/23;1500;0,3;19,2;20,6;17,7;82,6;88,6;77,3;9,7;943,1;
2023/06/23;1800;0,2;16,6;18,8;14,9;84,0;89,5;80,5;0,3;935,5;
2023/06/23;2100;0,1;23,3;24,4;21,3;61,3;65,9;57,5;0,5;939,6;
2023/06/24;0000;0,1;23,2;25,0;22,6;72,7;79,1;67,3;3,3;943,2;
2023/06/24;0300;0,5;18,6;20,8;16,0;65,4;68,6;60,8;4,6;941,6;
2023/06/24;0600;0,2;24,9;26,9;22,6;68,5;72,8;63,2;2,9;941,3;
2023/06/24;0900;0,8;18,0;19,7;15,4;62,4;66,6;57,6;0,2;940,5;
2023/06/24;1200;0,3;19,7;22,1;16,2;65,5;70,8;61,2;1,7;939,7;
2023/06/24;1500;0,0;23,0;24,5;20,4;87,8;92,7;82,1;4,0;933,8;
2023/06/24;1800;0,2;18,1;20,4;14,9;59,4;64,6;53,1;2,5;946,5;
2023/06/24;2100;0,3;22,2;25,1;20,3;74,8;79,2;70,1;1,1;938,5;
2023/06/25;0000;0,5;20,2;22,0;18,4;61,6;67,2;57,5;0,8;937,3;
2023/06/25;0300;0,1;21,4;23,1;19,7;69,0;73,8;65,4;7,6;943,8;
2023/06/25;0600;0,5;28,4;30,7;26,9;79,4;82,9;75,2;0,9;943,5;
2023/06/25;0900;0,0;15,7;18,1;14,0;78,9;83,1;74,0;1,3;935,9;
2023/06/25;1200;0,1;17,4;19,1;15,9;71,0;76,1;64,7;0,7;940,2;
2023/06/25;1500;0,2;15,1;17,2;13,1;78,4;85,6;73,3;4,5;937,3;
2023/06/25;1800;0,4;19,5;22,4;17,1;66,4;70,5;62,7;0,7;937,5;
2023/06/25;2100;0,0;14,6;16,8;12,5;70,4;74,8;65,4;4,5;940,4;
2023/06/26;0000;0,1;21,2;22,3;19,7;70,4;74,1;64,9;3,2;943,3;
2023/06/26;0300;0,2;20,7;22,8;20,1;72,4;76,8;67,5;0,4;937,9;
2023/06/26;0600;0,2;18,8;21,3;16,9;69,4;73,2;61,7;4,3;932,9;
2023/06/26;0900;0,2;15,4;18,2;12,6;76,2;80,4;71,7;2,2;935,7;
2023/06/26;1200;0,2;22,4;24,9;21,0;74,6;79,3;68,3;6,2;940,7;
2023/06/26;1500;0,7;17,9;19,4;16,3;78,0;83,9;72,4;2,5;932,2;
2023/06/26;1800;0,2;25,1;26,4;22,6;86,8;90,7;81,1;0,6;934,8;
2023/06/26;2100;0,3;22,0;24,0;20,2;78,9;83,0;73,9;0,1;943,5;
2023/06/27;0000;0,2;19,2;21,9;16,5;73,3;78,2;69,3;1,9;944,5;
2023/06/27;0300;0,8;24,3;26,3;22,4;85,9;90,4;81,1;4,2;941,6;
2023/06/27;0600;0,4;16,8;19,2;14,5;69,7;75,9;65,9;1,1;939,3;
2023/06/27;0900;0,1;15,6;17,7;13,7;78,2;84,3;73,3;2,2;928,1;
2023/06/27;1200;0,6;21,5;23,9;19,0;80,8;85,5;75,9;2,3;935,1;
2023/06/27;1500;0,5;22,8;23,9;21,8;60,8;66,3;55,2;0,4;941,0;
2023/06/27;1800;0,4;18,0;19,8;16,4;79,2;83,6;73,8;1,4;940,3;
2023/06/27;2100;0,0;23,7;26,1;22,3;69,5;74,2;64,0;5,2;943,9;
2023/06/28;0000;0,1;22,0;23,6;20,0;70,7;76,1;67,3;1,4;934,6;
2023/06/28;0300;0,1;24,9;27,7;23,2;77,9;83,4;71,5;0,6;941,2;
2023/06/28;0600;0,1;21,2;22,3;20,1;80,8;88,4;76,4;0,1;941,2;
2023/06/28;0900;0,2;17,4;19,3;15,0;69,4;74,4;63,4;1,2;939,8;
2023/06/28;1200;0,2;16,6;19,2;14,7;76,8;83,1;73,0;1,8;942,7;
2023/06/28;1500;0,1;17,9;19,4;15,9;69,1;74,2;66,2;0,9;933,1;
2023/06/28;1800;0,1;29,1;31,2;27,0;65,3;69,6;60,8;2,0;938,3;
2023/06/28;2100;0,2;21,3;22,1;20,1;62,8;67,6;58,3;0,9;944,7;
2023/06/29;0000;0,2;23,5;24,7;21,6;80,0;86,4;76,3;7,8;934,8;
2023/06/29;0300;0,3;16,3;17,7;12,4;83,4;88,5;79,2;0,4;942,8;
2023/06/29;0600;0,1;22,5;24,4;20,8;69,9;75,9;64,9;0,0;948,3;
2023/06/29;0900;0,6;14,5;15,9;12,5;77,6;82,5;71,2;1,4;935,3;
2023/06/29;1200;0,6;25,3;27,2;22,0;74,7;81,4;70,0;1,2;944,1;
