REGIAO: Sudeste;
UF: SP;
ESTACAO: A711;
NOME: SAO PAULO - MIRANTE;
CODIGO (WMO): A711;
LATITUDE: -23.496;
LONGITUDE: -46.62;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/05/24;0900;0,0;25,5;27,1;23,7;68,6;76,2;63,9;2,0;938,0;
2023/05/24;1200;0,0;23,5;25,0;22,2;69,5;75,5;66,2;1,5;943,0;
2023/05/24;1500;0,1;23,1;25,0;21,0;86,0;92,4;81,9;1,3;935,3;
2023/05/24;1800;0,2;21,6;24,2;19,2;70,4;76,5;66,1;2,2;937,6;
2023/05/24;2100;0,4;18,8;20,7;16,0;79,3;83,3;71,8;0,5;940,3;
2023/05/25;0000;0,3;24,4;26,4;22,7;72,7;77,9;68,0;2,3;949,5;
2023/05/25;0300;0,3;22,4;24,3;20,0;70,0;75,1;64,2;1,2;935,9;
2023/05/25;0600;0,4;25,3;25,9;23,7;83,1;87,5;78,3;0,3;933,3;
2023/05/25;0900;0,0;20,4;22,6;17,2;67,1;71,8;58,9;1,2;930,0;
2023/05/25;1200;0,3;19,2;21,5;17,4;76,6;82,2;73,0;0,7;931,6;
2023/05/25;1500;0,6;19,4;21,5;17,0;69,3;75,5;65,0;0,7;942,8;
2023/05/25;1800;0,2;21,1;23,0;18,7;72,8;76,7;65,3;1,1;946,3;
2023/05/25;2100;0,7;25,3;27,5;23,5;67,5;72,6;62,7;2,0;936,4;
2023/05/26;0000;0,4;21,4;23,8;19,5;66,5;71,6;59,9;1,8;938,5;
2023/05/26;0300;0,1;23,0;25,5;21,3;57,8;61,6;51,9;0,6;949,9;
2023/05/26;0600;0,4;29,3;30,2;26,7;74,1;79,2;69,0;4,9;942,4;
2023/05/26;0900;0,1;16,7;18,8;14,3;61,7;67,5;56,5;0,7;936,3;
2023/05/26;1200;1,2;18,0;19,4;16,1;74,7;81,9;69,6;2,7;931,9;
2023/05/26;1500;0,3;24,5;26,7;22,2;73,1;77,4;67,5;0,3;943,1;
2023/05/26;1800;0,3;21,9;24,2;18,7;68,8;75,2;65,0;5,9;940,4;
2023/05/26;2100;0,2;18,3;21,1;16,0;70,1;74,5;64,7;0,0;944,7;
2023/05/27;0000;0,2;22,8;24,3;21,6;63,8;67,8;58,7;4,4;936,2;
2023/05/27;0300;0,2;19,7;21,5;17,0;61,3;66,3;56,8;0,0;941,5;
2023/05/27;0600;0,1;17,3;18,6;15,4;66,5;71,4;61,5;3,1;935,7;
2023/05/27;0900;0,3;26,6;29,0;24,4;70,3;77,0;65,4;1,9;943,2;
2023/05/27;1200;0,2;26,3;27,9;24,3;67,7;71,8;63,0;0,4;926,3;
2023/05/27;1500;0,8;23,8;25,2;22,4;76,4;81,2;71,8;3,6;935,1;
2023/05/27;1800;0,7;19,7;22,3;17,6;75,6;79,1;69,2;0,5;937,8;
2023/05/27;2100;1,3;18,4;20,2;16,0;76,2;80,1;71,3;0,8;937,5;
2023/05/28;0000;0,3;19,7;22,9;17,9;81,1;86,2;76,3;1,8;938,8;
2023/05/28;0300;0,1;25,9;27,8;23,9;72,8;78,7;66,0;1,5;935,8;
2023/05/28;0600;0,4;20,8;22,9;19,0;77,4;83,3;70,8;0,7;930,9;
2023/05/28;0900;0,0;21,1;22,8;18,8;54,5;59,9;51,3;3,4;941,0;
2023/05/28;1200;0,3;25,4;27,0;23,2;70,8;77,4;67,4;2,1;941,9;
2023/05/28;1500;0,2;22,2;23,9;20,4;65,0;68,8;59,3;3,0;944,8;
2023/05/28;1800;0,0;24,6;25,7;22,7;68,1;73,4;64,0;0,7;944,5;
2023/05/28;2100;0,9;21,7;23,7;20,1;77,0;82,5;72,0;1,8;935,7;
2023/05/29;0000;0,8;26,0;28,4;24,2;54,5;60,1;50,7;0,7;938,7;
2023/05/29;0300;0,1;22,9;24,0;20,9;82,1;86,7;76,3;0,5;938,0;
2023/05/29;0600;0,0;17,6;19,8;15,7;61,4;65,7;58,2;3,0;938,5;
2023/05/29;0900;0,1;23,7;26,2;21,1;74,1;78,7;70,4;2,7;947,2;
2023/05/29;1200;0,3;25,4;27,7;23,8;61,8;68,3;57,4;4,1;929,8;
2023/05/29;1500;1,4;22,7;24,7;20,1;76,7;81,7;70,4;1,5;937,3;
2023/05/29;1800;0,3;17,6;19,5;16,2;66,2;69,2;62,8;2,2;939,6;
2023/05/29;2100;0,4;22,6;24,1;21,5;77,8;83,3;73,5;6,3;935,2;
2023/05/30;0000;0,1;24,0;25,7;22,4;63,7;70,9;59,1;1,5;937,2;
2023/05/30;0300;0,2;20,8;23,7;18,2;58,4;64,1;53,9;0,4;938,6;
2023/05/30;0600;0,1;21,2;22,2;18,9;76,3;80,9;70,7;2,6;932,1;
2023/05/30;0900;0,4;23,2;25,4;20,4;68,8;74,2;64,3;3,0;935,7;
2023/05/30;1200;0,4;17,8;19,9;16,1;75,6;80,4;70,6;3,5;934,1;
2023/05/30;1500;0,7;22,1;24,2;20,6;73,0;78,5;69,5;3,0;936,8;
2023/05/30;1800;0,3;21,5;24,0;19,5;69,1;74,8;62,1;7,5;936,7;
2023/05/30;2100;0,3;21,3;22,5;19,3;65,7;70,4;60,1;2,1;941,2;
2023/05/31;0000;0,0;21,4;23,8;19,2;75,0;80,2;70,5;2,5;948,2;
2023/05/31;0300;0,0;24,4;27,9;22,5;77,7;84,6;72,4;0,9;940,3;
2023/05/31;0600;0,6;24,8;27,1;22,3;79,1;82,7;73,9;5,3;941,0;
2023/05/31;0900;0,2;23,6;25,1;21,4;67,6;72,0;63,2;1,5;934,7;
2023/05/31;1200;0,1;23,8;25,8;22,0;76,9;81,2;72,5;0,8;939,8;
2023/05/31;1500;0,3;28,0;29,7;25,8;58,6;63,6;53,4;0,7;943,7;
2023/05/31;1800;0,2;18,3;21,5;16,3;86,5;93,1;82,2;0,4;935,7;
2023/05/31;2100;0,1;26,4;29,3;24,4;73,8;78,8;70,7;0,5;948,8;
2023/06/01;0000;0,3;23,8;25,0;21,8;68,7;74,1;63,9;2,4;946,5;
2023/06/01;0300;0,1;23,0;25,5;21,7;92,1;96,4;85,7;3,8;938,9;
2023/06/01;0600;0,1;21,4;23,2;20,6;72,6;79,4;68,2;2,1;939,1;
2023/06/01;0900;0,2;20,1;21,9;18,4;65,1;71,0;60,1;1,0;930,5;
2023/06/01;1200;0,4;20,3;22,0;17,6;70,9;76,0;64,8;3,0;938,6;
2023/06/01;1500;0,0;15,1;17,2;12,8;61,0;65,6;56,0;0,4;940,8;
2023/06/01;1800;0,2;19,1;20,2;17,6;82,5;86,5;78,0;0,9;939,5;
2023/06/01;2100;0,2;16,9;18,8;13,9;76,3;83,0;72,6;0,3;939,3;
2023/06/02;0000;0,3;19,3;21,9;16,9;77,9;81,3;72,5;0,7;942,0;
2023/06/02;0300;0,1;21,4;23,7;18,5;76,7;81,9;71,5;3,4;935,0;
2023/06/02;0600;0,5;25,3;27,0;23,6;76,8;80,9;72,3;2,5;942,2;
2023/06/02;0900;0,1;17,8;20,2;16,7;65,7;71,1;61,3;4,2;939,4;
2023/06/02;1200;0,7;18,9;20,4;16,7;79,1;85,5;75,5;4,7;934,6;
2023/06/02;1500;0,3;16,4;17,8;13,8;63,2;67,3;58,3;4,1;936,1;
2023/06/02;1800;0,1;18,8;21,4;16,4;84,8;88,0;79,9;0,1;941,3;
2023/06/02;2100;0,3;20,8;23,0;18,9;71,2;76,3;67,2;2,1;942,3;
2023/06/03;0000;0,2;18,2;19,8;16,1;85,5;89,7;80,4;1,3;940,8;
2023/06/03;0300;0,2;25,7;27,5;23,1;69,0;74,6;64,3;7,5;937,4;
2023/06/03;0600;0,0;15,9;17,8;14,7;69,0;73,5;63,9;0,2;938,7;
2023/06/03;0900;0,3;22,5;25,0;20,3;81,2;85,4;74,7;0,5;933,3;
2023/06/03;1200;0,3;25,1;27,1;22,3;71,7;76,3;66,2;1,5;938,9;
2023/06/03;1500;0,5;17,1;19,1;14,9;81,8;86,6;78,4;0,8;943,4;
2023/06/03;1800;0,0;22,1;23,9;20,4;68,8;74,1;63,4;0,0;939,5;
2023/06/03;2100;0,1;20,5;23,4;17,6;68,4;74,6;63,4;3,2;936,2;
2023/06/04;0000;0,0;18,1;19,3;16,1;67,8;74,3;62,9;1,5;936,1;
2023/06/04;0300;0,4;17,1;20,3;15,1;68,8;73,9;63,4;0,3;934,5;
2023/06/04;0600;0,2;18,3;19,7;16,6;66,1;72,4;60,7;1,1;944,6;
2023/06/04;0900;0,0;21,8;23,5;19,3;70,0;74,3;65,7;1,4;946,4;
2023/06/04;1200;0,2;17,3;19,1;15,6;66,5;71,1;61,2;1,5;940,6;
2023/06/04;1500;0,3;17,3;20,3;15,2;77,9;83,3;70,1;7,2;944,3;
2023/06/04;1800;0,0;20,3;21,9;18,5;83,1;87,4;78,5;0,9;940,8;
2023/06/04;2100;0,0;19,9;21,4;18,2;72,4;76,5;68,8;0,9;934,8;
2023/06/05;0000;1,1;21,2;23,7;19,6;66,9;72,5;61,8;4,4;945,6;
2023/06/05;0300;0,1;19,3;21,4;16,8;70,1;73,0;62,9;0,4;945,1;
2023/06/05;0600;0,4;13,8;16,1;12,0;86,5;90,9;82,8;0,0;935,8;
2023/06/05;0900;0,1;22,1;23,1;19,6;68,2;73,5;65,4;3,3;931,9;
2023/06/05;1200;0,4;22,5;24,2;20,8;62,5;67,5;58,3;1,7;942,0;
2023/06/05;1500;0,2;24,8;26,6;22,0;91,4;96,0;87,1;0,4;934,8;
2023/06/05;1800;0,1;20,2;21,9;17,6;72,7;79,0;67,3;2,1;945,7;
2023/06/05;2100;0,8;20,7;22,6;18,7;90,3;96,1;84,3;1,2;945,8;
2023/06/06;0000;1,2;19,1;21,0;17,2;72,3;75,6;67,5;0,2;941,2;
2023/06/06;0300;0,2;18,5;20,2;16,6;83,3;89,9;77,3;2,2;953,4;
2023/06/06;0600;0,0;18,9;19,9;17,6;63,0;67,9;58,6;5,5;939,7;
2023/06/06;0900;0,7;22,7;25,1;21,0;80,2;85,6;75,0;2,0;945,0;
2023/06/06;1200;0,0;17,8;19,4;15,4;71,8;76,8;66,5;0,0;938,4;
2023/06/06;1500;0,1;21,5;23,6;19,7;66,3;72,1;62,1;0,8;943,2;
2023/06/06;1800;0,0;16,7;18,6;14,6;79,3;83,5;74,1;5,9;944,5;
2023/06/06;2100;0,1;21,4;24,2;19,0;68,2;73,1;62,6;1,1;948,7;
2023/06/07;0000;0,2;22,0;24,4;20,1;76,7;80,7;71,8;4,3;931,1;
2023/06/07;0300;0,1;15,9;17,9;14,1;69,1;74,6;63,0;0,9;930,9;
2023/06/07;0600;1,1;19,0;21,3;17,0;66,6;72,2;62,0;0,9;944,3;
2023/06/07;0900;0,2;19,1;22,0;17,2;55,5;59,7;50,6;2,9;943,7;
2023/06/07;1200;0,0;20,6;22,6;18,2;80,2;83,7;77,0;2,6;937,3;
2023/06/07;1500;0,4;21,6;23,9;19,8;66,0;68,9;62,5;2,3;941,1;
2023/06/07;1800;0,1;17,4;19,9;15,7;72,2;78,4;67,1;0,1;938,4;
2023/06/07;2100;0,0;22,0;23,4;19,8;61,5;68,8;55,4;1,8;942,2;
2023/06/08;0000;0,1;22,9;25,2;22,4;77,6;83,2;72,3;1,2;945,0;
2023/06/08;0300;0,3;15,8;17,7;14,1;78,3;81,6;75,3;0,3;947,0;
2023/06/08;0600;0,8;20,6;22,0;18,2;87,2;91,8;82,5;1,2;941,1;
2023/06/08;0900;0,0;18,8;20,9;17,1;74,8;80,7;69,9;1,0;937,3;
2023/06/08;1200;0,1;17,4;19,4;15,7;75,0;80,8;68,8;0,2;943,1;
2023/06/08;1500;0,4;22,7;24,0;21,2;77,6;82,5;73,8;2,4;937,2;
2023/06/08;1800;0,1;21,0;22,8;19,8;79,9;86,0;75,5;2,3;942,8;
2023/06/08;2100;0,3;18,9;20,5;17,4;72,7;77,0;68,2;2,2;941,2;
2023/06/09;0000;0,1;13,6;16,1;12,3;78,9;82,4;73,7;2,0;941,8;
2023/06/09;0300;0,4;19,6;22,6;18,0;76,3;82,8;72,3;2,3;943,2;
2023/06/09;0600;0,2;19,2;20,8;17,2;81,1;84,3;76,7;0,3;945,8;
2023/06/09;0900;1,2;21,1;22,7;18,3;86,7;91,9;82,2;0,0;936,9;
2023/06/09;1200;0,9;20,1;22,1;18,7;72,5;77,0;66,9;1,4;941,4;
2023/06/09;1500;0,0;15,7;16,9;13,8;61,6;67,2;56,8;4,4;944,0;
2023/06/09;1800;0,1;24,1;25,4;22,1;83,4;88,5;78,2;0,3;942,2;
2023/06/09;2100;0,3;22,8;24,4;20,5;73,8;79,2;69,6;4,1;941,8;
2023/06/10;0000;0,2;16,3;18,9;14,6;71,7;76,9;66,4;1,6;942,7;
2023/06/10;0300;0,0;22,3;24,4;20,4;64,0;69,3;56,9;1,6;947,3;
2023/06/10;0600;0,7;22,7;24,9;21,7;62,5;69,9;58,7;1,1;939,7;
2023/06/10;0900;0,0;18,4;20,9;16,1;77,7;81,7;72,7;2,5;946,1;
2023/06/10;1200;0,3;19,2;21,6;17,3;74,7;78,3;69,4;0,4;936,0;
2023/06/10;1500;0,1;17,9;19,6;15,9;77,8;84,4;72,0;2,5;940,6;
2023/06/10;1800;0,6;20,4;23,4;19,0;80,6;85,8;76,6;1,1;949,4;
2023/06/10;2100;0,1;22,7;24,9;21,0;75,9;80,9;71,3;9,1;929,5;
2023/06/11;0000;0,1;17,5;19,2;15,5;68,9;75,2;63,0;0,3;938,0;
2023/06/11;0300;0,3;20,1;22,4;18,2;70,1;76,3;66,3;4,6;947,7;
2023/06/11;0600;0,6;16,7;19,6;14,0;66,0;71,8;61,5;1,6;942,2;
2023/06/11;0900;0,4;24,2;26,9;21,2;65,3;72,3;61,8;1,1;944,8;
2023/06/11;1200;0,5;23,1;25,2;21,1;81,7;86,7;74,7;0,3;945,8;
2023/06/11;1500;0,4;16,7;19,0;14,4;75,8;78,7;70,3;0,0;932,6;
2023/06/11;1800;0,4;24,3;25,3;21,5;66,9;70,9;62,5;0,6;937,3;
2023/06/11;2100;0,1;20,5;22,2;18,1;87,0;91,0;82,2;0,7;938,5;
2023/06/12;0000;0,4;16,0;18,1;13,6;60,3;65,1;55,3;4,0;944,7;
2023/06/12;0300;0,0;20,9;22,4;18,9;78,9;83,2;73,3;1,4;938,6;
2023/06/12;0600;0,8;21,7;23,5;19,9;69,0;74,8;63,3;0,4;940,2;
2023/06/12;0900;0,1;20,9;23,0;19,5;71,0;76,7;66,8;1,7;938,7;
2023/06/12;1200;0,1;23,2;25,8;21,3;73,2;77,3;67,6;0,2;942,1;
2023/06/12;1500;0,2;17,5;18,8;15,2;76,1;79,3;73,1;1,8;936,0;
2023/06/12;1800;0,2;20,9;22,8;19,7;57,5;61,7;52,5;1,5;942,1;
2023/06/12;2100;0,7;21,1;23,1;19,6;68,2;72,0;64,1;5,3;941,8;
2023/06/13;0000;1,0;17,5;19,0;15,7;64,5;68,7;60,5;0,1;936,6;
2023/06/13;0300;0,2;27,8;29,8;25,4;73,4;76,9;67,7;0,0;938,3;
2023/06/13;0600;0,6;18,8;20,8;16,7;85,1;89,9;81,4;1,3;941,1;
2023/06/13;0900;0,0;19,8;21,0;17,3;87,3;92,6;82,0;1,6;941,9;
2023/06/13;1200;0,7;17,3;19,3;16,1;81,7;85,4;75,2;3,7;941,8;
2023/06/13;1500;0,0;16,7;17,9;14,2;72,2;76,1;64,7;1,7;942,8;
2023/06/13;1800;1,2;22,2;24,2;20,4;81,0;85,4;76,4;2,7;944,6;
2023/06/13;2100;0,1;21,5;23,2;18,4;80,9;84,9;76,5;0,1;937,5;
2023/06/14;0000;0,4;21,1;23,6;18,4;59,6;64,7;54,7;2,8;944,8;
2023/06/14;0300;0,1;19,5;22,3;17,9;86,8;92,9;82,8;1,2;931,1;
2023/06/14;0600;0,2;17,0;18,8;15,8;56,4;61,5;49,8;1,4;937,2;
2023/06/14;0900;0,0;19,8;22,4;17,8;74,3;79,5;71,6;0,3;935,7;
2023/06/14;1200;0,1;21,3;23,4;20,2;70,0;75,4;65,6;1,4;942,4;
2023/06/14;1500;0,3;21,1;22,8;19,1;67,0;70,7;61,8;1,4;934,8;
2023/06/14;1800;1,1;19,8;21,9;17,8;58,1;62,4;55,6;2,8;943,2;
2023/06/14;2100;0,2;17,5;19,3;15,7;72,7;78,9;69,3;0,9;938,2;
2023/06/15;0000;0,1;15,1;17,4;13,0;68,4;74,5;62,3;0,1;933,7;
2023/06/15;0300;0,2;24,1;26,1;21,3;85,7;90,5;82,3;0,2;940,4;
2023/06/15;0600;0,1;22,5;25,3;20,7;95,5;99,4;91,0;2,5;945,6;
2023/06/15;0900;0,4;20,6;22,4;17,9;67,6;73,0;60,9;1,3;931,6;
2023/06/15;1200;0,3;19,7;21,2;16,7;81,3;86,4;76,1;0,3;949,5;
2023/06/15;1500;0,5;18,5;20,7;16,0;74,0;78,1;69,5;0,5;938,4;
2023/06/15;1800;0,1;12,6;14,9;11,0;68,0;72,6;64,8;0,3;943,7;
2023/06/15;2100;1,1;19,2;20,6;17,2;75,7;80,2;69,5;1,4;934,6;
2023/06/16;0000;0,1;22,8;24,2;20,6;76,4;80,4;70,6;0,3;941,8;
2023/06/16;0300;0,1;20,8;22,4;19,7;74,8;79,3;69,8;1,5;938,4;
2023/06/16;0600;0,3;19,4;21,2;17,3;71,7;77,1;69,1;0,3;937,5;
2023/06/16;0900;0,3;24,5;26,8;22,4;59,6;66,2;55,3;0,6;941,9;
2023/06/16;1200;0,6;20,3;22,6;17,8;79,5;84,0;74,8;0,7;940,6;
2023/06/16;1500;0,1;17,0;19,9;14,9;82,0;86,1;76,2;2,3;944,2;
2023/06/16;1800;0,0;16,3;18,6;14,6;82,8;89,9;78,2;0,7;939,4;
2023/06/16;2100;0,2;22,1;24,0;19,2;83,3;88,7;78,4;3,0;930,3;
2023/06/17;0000;0,0;23,0;24,9;22,0;71,5;77,2;68,0;0,2;942,8;
2023/06/17;0300;0,5;20,7;22,0;18,9;65,2;70,3;61,6;0,2;948,8;
2023/06/17;0600;0,1;22,5;24,2;20,4;75,2;79,4;70,8;4,4;938,3;
2023/06/17;0900;0,1;25,1;27,9;23,5;71,1;77,5;64,4;4,5;944,8;
2023/06/17;1200;0,0;16,6;18,4;14,4;72,4;75,3;67,3;0,2;945,4;
2023/06/17;1500;0,8;27,3;28,8;25,1;68,4;73,8;64,8;0,8;933,2;
2023/06/17;1800;0,1;16,5;17,5;13,9;71,6;75,7;66,7;1,0;946,1;
2023/06/17;2100;0,0;19,3;21,4;17,6;82,8;87,6;76,5;0,5;936,9;
2023/06/18;0000;0,5;17,5;19,0;15,2;81,8;86,3;76,6;1,1;938,0;
2023/06/18;0300;0,7;20,9;23,5;19,0;69,3;74,0;64,3;1,6;942,1;
2023/06/18;0600;0,2;19,1;20,4;17,3;81,7;88,0;75,7;2,1;947,2;
2023/06/18;0900;1,0;22,9;24,9;22,0;71,8;76,8;68,1;0,9;939,5;
2023/06/18;1200;0,0;17,1;19,0;15,6;73,7;77,4;69,1;2,4;939,2;
2023/06/18;1500;0,2;20,1;22,5;18,1;71,6;76,9;66,1;0,2;935,6;
2023/06/18;1800;0,4;23,1;25,0;20,7;81,8;87,9;78,0;2,5;942,4;
2023/06/18;2100;0,2;19,3;21,3;17,2;77,8;82,0;73,7;7,0;945,9;
2023/06/19;0000;0,1;20,0;22,4;18,0;63,5;69,4;56,6;6,7;941,3;
2023/06/19;0300;0,1;23,6;24,8;21,3;61,0;65,7;55,6;0,6;934,7;
2023/06/19;0600;0,2;22,3;24,1;20,5;78,5;84,3;74,5;1,8;948,5;
2023/06/19;0900;0,0;19,3;21,6;17,2;86,0;89,8;79,1;1,6;942,5;
2023/06/19;1200;0,3;22,5;24,6;20,2;82,9;88,3;76,6;0,8;934,4;
2023/06/19;1500;0,1;20,1;21,0;18,1;80,8;85,0;74,3;1,1;931,8;
2023/06/19;1800;0,2;19,4;20,6;17,9;87,9;90,6;84,1;0,9;943,4;
2023/06/19;2100;0,1;15,6;17,8;13,2;76,1;79,1;72,2;1,0;939,3;
2023/06/20;0000;0,1;22,8;24,8;20,2;86,1;90,3;83,3;7,3;942,0;
2023/06/20;0300;0,2;16,2;18,2;14,0;72,0;77,8;66,5;0,4;936,3;
2023/06/20;0600;0,6;20,9;22,9;18,9;82,4;86,4;77,1;0,6;944,2;
2023/06/20;0900;0,0;19,8;23,1;17,9;67,9;75,0;63,0;1,2;934,7;
2023/06/20;1200;0,2;21,8;23,8;19,4;72,8;77,6;67,8;1,0;934,4;
2023/06/20;1500;0,2;25,3;27,4;23,7;81,4;86,4;77,0;2,8;941,3;
2023/06/20;1800;0,4;20,8;23,2;18,8;72,3;76,0;66,4;0,4;942,5;
2023/06/20;2100;1,1;19,2;21,5;16,7;91,4;95,8;87,7;0,7;941,7;
2023/06/21;0000;0,0;19,6;21,4;18,0;74,7;78,1;69,0;1,3;946,0;
2023/06/21;0300;0,1;24,0;25,5;22,6;72,9;78,0;68,1;0,6;940,7;
2023/06/21;0600;0,1;23,0;25,7;21,5;64,5;69,6;60,3;2,2;939,7;
2023/06/21;0900;0,0;16,0;17,7;14,1;56,7;61,0;51,9;2,1;936,7;
2023/06/21;1200;0,4;27,4;29,6;25,8;65,7;71,7;61,8;1,9;943,7;
2023/06/21;1500;0,7;22,9;25,1;20,6;64,1;70,9;57,2;1,8;934,9;
2023/06/21;1800;0,4;22,1;24,9;19,7;77,6;82,6;72,4;3,0;939,0;
2023/06/21;2100;0,4;20,4;22,4;18,6;60,8;65,3;55,2;3,3;941,3;
2023/06/22;0000;0,1;25,7;27,4;23,8;55,9;60,3;50,6;5,4;935,9;
2023/06/22;0300;0,1;25,8;27,5;24,8;60,0;66,4;54,3;1,2;942,7;
2023/06/22;0600;0,1;15,9;16,9;13,9;84,0;87,9;78,9;1,9;942,9;
2023/06/22;0900;0,2;20,7;22,5;18,0;79,8;85,6;75,0;0,7;945,8;
2023/06/22;1200;0,2;18,8;20,5;17,2;80,8;85,2;75,9;1,8;937,8;
2023/06/22;1500;0,1;18,0;19,9;16,1;89,4;94,6;84,8;1,0;951,4;
2023/06/22;1800;0,4;18,5;19,6;16,3;73,6;79,0;69,1;1,5;943,9;
2023/06/22;2100;0,5;22,9;25,2;20,1;75,5;80,6;70,5;1,2;936,4;
2023/06/23;0000;0,1;18,0;20,0;15,5;73,5;78,4;68,1;2,0;944,8;
2023/06/23;0300;0,3;20,6;21,8;18,3;82,4;87,4;77,0;2,8;941,8;
2023/06/23;0600;0,1;19,2;20,5;17,6;80,3;86,1;76,4;0,3;947,0;
2023/06/23;0900;0,1;18,4;19,8;15,7;73,3;78,1;68,8;4,7;936,4;
2023/06/23;1200;0,2;17,2;18,8;14,8;82,0;86,6;77,0;7,2;938,5;
2023/06/23;1500;0,7;20,1;22,6;18,3;72,0;78,4;66,5;1,7;945,7;
2023/06/23;1800;0,4;27,4;29,6;26,0;67,4;72,5;62,5;13,5;943,9;
2023/06/23;2100;0,7;15,3;16,8;13,3;73,5;77,4;66,6;0,9;942,4;
2023/06/24;0000;0,0;18,0;21,1;16,3;71,4;78,2;67,1;0,5;932,8;
2023/06/24;0300;0,3;21,2;23,6;18,9;74,4;77,2;68,9;0,3;936,5;
2023/06/24;0600;0,9;18,6;20,2;16,0;72,5;77,1;66,7;1,0;930,0;
2023/06/24;0900;0,1;13,8;15,3;11,9;83,2;86,7;79,5;0,7;945,2;
2023/06/24;1200;0,3;22,9;23,5;20,7;82,8;87,7;78,0;4,5;928,9;
2023/06/24;1500;0,0;14,0;16,2;12,6;75,9;81,4;70,7;1,3;934,8;
2023/06/24;1800;0,1;19,5;21,4;17,8;79,2;85,9;74,0;0,6;935,6;
2023/06/24;2100;0,1;20,3;21,9;18,1;73,0;77,5;66,9;0,9;937,0;
2023/06/25;0000;0,0;28,7;31,0;26,1;72,7;77,3;68,0;0,1;937,4;
2023/06/25;0300;0,5;19,5;21,5;16,8;77,7;83,4;71,3;0,9;932,1;
2023/06/25;0600;0,8;17,5;18,8;16,1;81,5;87,8;76,7;3,4;941,9;
2023/06/25;0900;0,0;19,8;21,9;18,2;56,0;60,5;50,0;0,9;946,4;
2023/06/25;1200;1,1;17,8;19,5;15,6;89,9;96,0;83,7;6,0;933,4;
2023/06/25;1500;0,6;24,9;26,6;23,2;81,3;87,0;75,7;1,2;944,1;
2023/06/25;1800;0,8;23,5;26,3;21,0;61,8;66,5;57,0;9,4;941,0;
2023/06/25;2100;1,0;21,5;23,4;19,2;75,3;79,2;71,9;0,1;934,6;
2023/06/26;0000;0,3;15,9;16,9;13,5;86,4;90,9;80,9;2,5;935,3;
2023/06/26;0300;0,4;19,7;21,1;18,1;68,1;70,8;63,1;11,3;931,2;
2023/06/26;0600;0,2;19,7;21,9;17,5;75,6;81,1;69,2;3,4;936,2;
2023/06/26;0900;0,2;25,9;27,8;24,1;82,8;88,4;76,6;3,1;941,4;
2023/06/26;1200;0,0;17,9;19,3;14,9;66,0;70,5;60,6;3,1;943,0;
2023/06/26;1500;0,9;24,3;25,9;23,4;78,1;85,4;72,9;4,8;938,9;
2023/06/26;1800;0,4;25,1;27,3;23,6;61,1;63,8;57,0;4,7;931,5;
2023/06/26;2100;0,2;20,8;22,6;17,5;69,6;72,5;63,2;3,0;943,2;
2023/06/27;0000;0,2;26,5;28,7;24,8;77,9;81,9;73,5;0,5;944,2;
2023/06/27;0300;0,0;18,9;21,2;16,6;77,0;81,4;72,9;0,2;938,8;
2023/06/27;0600;0,7;24,5;27,1;22,1;66,4;71,3;60,1;1,4;935,3;
2023/06/27;0900;0,1;16,9;18,4;15,7;67,2;72,1;62,2;1,2;935,9;
2023/06/27;1200;0,0;23,2;25,0;21,2;60,2;65,9;54,9;1,0;942,2;
2023/06/27;1500;0,1;17,0;19,6;14,3;66,2;71,6;62,1;8,6;931,1;
2023/06/27;1800;0,5;18,1;20,0;16,7;76,1;81,4;69,5;2,0;938,9;
2023/06/27;2100;0,3;21,5;23,7;19,9;75,4;81,1;70,3;1,2;940,6;
2023/06/28;0000;0,4;18,0;19,8;15,3;86,1;90,9;81,2;2,4;941,8;
2023/06/28;0300;0,8;22,0;24,1;21,2;80,9;84,6;77,0;0,6;938,8;
2023/06/28;0600;0,2;18,3;20,0;15,3;82,9;88,3;76,9;2,2;937,9;
2023/06/28;0900;0,3;21,3;23,3;19,5;82,2;87,0;78,5;1,7;947,0;
2023/06/28;1200;0,3;25,9;27,8;24,1;59,0;63,0;53,6;0,6;942,2;
2023/06/28;1500;0,4;17,7;20,0;15,4;65,3;69,8;60,0;8,8;935,2;
2023/06/28;1800;0,4;11,3;13,4;9,7;61,0;64,9;57,5;1,2;945,1;
2023/06/28;2100;0,3;20,9;22,7;18,8;80,0;86,2;75,8;1,9;930,0;
2023/06/29;0000;1,5;20,0;21,7;18,3;68,8;72,2;64,1;1,8;939,1;
2023/06/29;0300;0,4;16,6;18,6;14,1;69,5;75,6;64,2;0,9;941,4;
2023/06/29;0600;0,3;21,0;23,2;18,5;66,5;72,3;61,9;0,1;937,5;
2023/06/29;0900;0,4;18,1;19,8;16,2;63,3;67,6;57,9;1,6;935,0;
